528058.125137	1961599.70499	-3993.800049
526815.555611	1963213.25626	-3898
525573.200673	1964815.82135	-3727.300049
524320.432328	1966429.51431	-3894.300049
523078.477545	1968032.23503	-4018.100098
521836.710189	1969646.09695	-3860.5
520595.15548	1971248.97333	-3986.300049
519343.194337	1972862.98091	-3860.5
518102.041346	1974466.01426	-4280
516861.079301	1976080.18953	-4269.600098
515620.3192	1977694.44339	-4586
514379.7693	1979297.71248	-4733.399902
513128.829081	1980901.05343	-4968.100098
511888.675492	1982515.54472	-5009.5
510648.730619	1984119.05171	-4893
509430.159346	1985733.71182	-5041.399902
508243.551113	1987348.46219	-5135.299805
507046.554521	1988952.21841	-5184.100098
505849.749828	1990567.11292	-5135.299805
504653.144491	1992171.01864	-5247.100098
503467.3171	1993786.06485	-5252.799805
502271.102918	1995390.12004	-5254.600098
501075.084088	1997005.3142	-5273.399902
499889.844405	1998609.52006	-5280
498694.219227	2000224.86463	-5269.600098
497763.245254	2001441.95856	-5298.799805
498186.380281	2000667.45393	-5289.399902
498609.549702	1999904.02277	-5289.399902
498778.82093	1999505.71789	-5287.5
498694.169657	1999483.59595	-5287.5
498440.219987	1999483.61458	-5280
498323.834933	1999583.1976	-5240.5
498207.450051	1999671.71761	-5233
498101.648386	1999771.301	-5225.5
497985.266773	1999870.88607	-5240.5
497879.467319	1999970.47069	-5240.5
497805.406727	2000025.79744	-5260.299805
497784.247353	2000047.92726	-5269.600098
497329.361165	2000733.93471	-5300.600098
496874.505203	2001408.88951	-5344.799805
496419.682767	2002094.91912	-5362.600098
495658.19179	2003245.7031	-5227.399902
494590.144303	2004872.34292	-5399.299805
493522.271801	2006487.98046	-5463.100098
492454.581222	2008114.74341	-5480
491387.064772	2009730.50429	-5499.799805
490309.157036	2011357.39613	-5511
489241.998242	2012973.28143	-5501.600098
488175.024555	2014600.2927	-5501.600098
487108.223266	2016216.30233	-5545.799805
486041.608678	2017843.43822	-5554.299805
484975.165621	2019459.57266	-5567.399902
483908.910863	2021086.83366	-5573
482842.826763	2022703.09343	-5600.299805
481776.932566	2024330.48003	-5600.299805
480700.641295	2025946.87619	-5589
479635.109277	2027574.38948	-5592.799805
478569.746157	2029190.90195	-5594.600098
477504.576161	2030818.54183	-5585.299805
476439.574181	2032435.18109	-5583.399902
475374.766939	2034062.94806	-5583.399902
474310.126827	2035679.7146	-5587.100098
473245.683071	2037307.60915	-5603.100098
472181.405554	2038924.50347	-5603.100098
471127.851458	2040530.38165	-5598.399902
470074.458439	2042125.2585	-5598.399902
469021.242763	2043720.19837	-5605
467968.223196	2045326.26566	-5608.799805
466925.91874	2046921.31358	-5605
465873.235891	2048516.44259	-5598.399902
464820.751553	2050122.69946	-5596.5
463768.42559	2051717.95557	-5589
462716.278017	2053313.27538	-5579.600098
461674.882364	2054919.70217	-5574.899902
460623.091851	2056515.14918	-5573
459571.480252	2058110.66026	-5569.299805
458520.072	2059717.30006	-5561.799805
457468.819389	2061312.93963	-5559.899902
456428.292812	2062908.61929	-5552.399902
455377.424535	2064515.45183	-5545.799805
454326.710522	2066111.28441	-5542
453276.176473	2067707.18176	-5542
452225.85064	2069314.2087	-5540.100098
451186.219866	2070910.20858	-5543.899902
450347.315607	2072605.32516	-5554.299805
449508.536285	2074289.42062	-5558
448669.941049	2075984.62463	-5550.5
447831.470042	2077668.80763	-5536.399902
446993.184496	2079364.09939	-5518.5
446165.559023	2081048.33993	-5514.799805
445327.582891	2082743.71927	-5503.5
444489.729567	2084428.07779	-5492.299805
443652.064457	2086123.54551	-5481.899902
442814.521438	2087807.99252	-5432.100098
441977.168016	2089503.54894	-5412.399902
441150.466871	2091188.05144	-5386.100098
440313.424859	2092883.69637	-5404.899902
439476.539538	2094579.38594	-5403
438639.774508	2096264.05503	-5399.299805
437803.202543	2097959.83408	-5408.600098
436966.75014	2099644.59275	-5414.299805
436130.492198	2101340.46159	-5447.100098
435304.877371	2103025.27335	-5437.799805
434468.933167	2104721.23179	-5366.399902
433633.107066	2106406.17005	-5358.899902
432797.478217	2108102.21891	-5362.600098
432098.977585	2109853.1361	-5353.299805
431463.896505	2111648.11377	-5182.299805
430828.945175	2113443.12033	-5280
430194.123743	2115238.15584	-5337.299805
429548.873531	2117022.19512	-5283.799805
428914.312935	2118817.28904	-5258.399902
428279.882683	2120612.41204	-5310
427645.582922	2122407.56419	-5357
426748.029866	2124059.94159	-5318.5
425850.643333	2125712.37104	-5322.299805
424963.934041	2127364.80945	-5304.399902
424066.880126	2129017.3427	-5308.100098
423169.993238	2130669.92825	-5324.100098
422273.32073	2132333.63204	-5375.799805
421376.768986	2133986.3225	-5389.899902
420490.890646	2135639.01962	-5399.299805
419594.6732	2137291.81474	-5395.5
418698.623623	2138944.6626	-5353.299805
417823.948587	2140641.73226	-5353.299805
416959.894021	2142327.73879	-5341
416085.504501	2144013.84388	-5357
415211.335056	2145711.06619	-5256.5
414337.282797	2147397.27359	-5174.799805
413473.950349	2149094.54821	-5124
412600.235084	2150780.85772	-4960.600098
411726.688764	2152467.21867	-4783.100098
410863.861622	2154164.64556	-4725.899902
409990.653332	2155851.10912	-4630.100098
409117.614505	2157537.62436	-4740
408244.801774	2159235.25779	-4935.299805
407382.594462	2160921.82261	-4989.799805
406510.064682	2162608.49289	-4951.299805
405637.763267	2164306.28173	-5096.799805
404776.063138	2165993.00044	-5178.5
403904.043957	2167679.82651	-5182.299805
403032.25542	2169377.7715	-5225.5
402160.578344	2171064.70222	-5176.600098
401299.618143	2172762.69417	-5114.600098
400407.50068	2174483.04661	-5081.799805
399505.141727	2176214.58001	-5163.5
398613.38379	2177935.04332	-5163.5
397721.868676	2179666.62877	-5143.799805
396830.470015	2181387.20273	-5094.899902
395833.94445	2183019.9102	-5105.299805
394827.129796	2184652.74663	-4941.899902
393830.916707	2186274.52158	-4874.299805
392834.958307	2187907.43065	-5094.899902
391839.189232	2189540.40694	-4905.299805
390833.067274	2191162.44794	-4912.799805
389837.677648	2192795.55954	-5143.799805
388842.477884	2194428.73867	-5172.899902
387847.397872	2196050.9181	-4854.5
386852.577688	2197684.23254	-4433
385847.478452	2199317.68259	-3984.399902
384852.967846	2200940.06598	-4206.799805
383858.719654	2202573.58481	-4874.299805
382864.662397	2204207.1718	-5032
381860.330565	2205840.89737	-5032
380866.581575	2207463.55395	-5066.799805
379873.098458	2209097.34658	-5032
378879.806994	2210731.20776	-4971
